time,latitude,longitude,depth,mag,place,type,year,month
2009-12-05 14:06:24+00:00,-36.75,-99.75,10.0,5.1,southeast of Easter Island,earthquake,2009,December
2009-12-02 08:19:59+00:00,-20.4,-173.663,10.0,5.0,"97 km SE of Pangai, Tonga",earthquake,2009,December
2010-01-28 09:37:23+00:00,-28.264,-176.482,57.3,5.0,Kermadec Islands region,earthquake,2010,January
2010-01-19 08:08:47+00:00,-10.1,161.023,35.0,5.0,"105 km WNW of Kirakira, Solomon Islands",earthquake,2010,January
2010-01-18 15:56:09+00:00,38.404,21.961,0.8,5.5,"11 km E of Náfpaktos, Greece",earthquake,2010,January
2010-01-16 20:23:37+00:00,32.45,48.3,5.0,5.0,"19 km NW of Shahrak-e K?l?r?, Iran",earthquake,2010,January
2010-01-13 01:55:16+00:00,18.337,-72.842,10.0,5.1,"10 km SSE of Tigwav, Haiti",earthquake,2010,January
2010-01-07 03:11:20+00:00,-56.75,-143.75,10.0,5.3,Pacific-Antarctic Ridge,earthquake,2010,January
2010-01-05 13:10:02+00:00,-8.876,157.634,35.0,5.3,"122 km SE of Gizo, Solomon Islands",earthquake,2010,January
2010-02-27 21:00:35+00:00,-33.916,-73.154,27.0,5.2,"147 km WSW of San Antonio, Chile",earthquake,2010,February
2010-02-27 17:11:49+00:00,-33.99,-71.805,35.0,5.5,"47 km SSW of San Antonio, Chile",earthquake,2010,February
2010-02-27 15:45:37+00:00,-24.872,-65.602,10.0,6.3,"5 km NE of Campo Quijano, Argentina",earthquake,2010,February
2010-02-27 15:09:09+00:00,-33.955,-71.359,50.0,5.1,"32 km SSW of Melipilla, Chile",earthquake,2010,February
2010-03-29 07:35:06+00:00,-34.881,-71.935,34.1,5.4,"56 km W of Rauco, Chile",earthquake,2010,March
2010-03-28 21:38:28+00:00,-35.387,-73.385,29.9,6.0,"88 km W of Constitución, Chile",earthquake,2010,March
2010-03-25 13:57:52+00:00,-35.989,-72.725,33.8,5.0,"36 km NNW of Quirihue, Chile",earthquake,2010,March
2010-03-24 14:11:31+00:00,38.821,40.138,4.5,5.1,"17 km SSE of Karakoçan, Turkey",earthquake,2010,March
2010-03-20 21:21:09+00:00,-34.685,-72.084,24.2,5.2,"66 km W of Santa Cruz, Chile",earthquake,2010,March
2010-03-19 17:10:45+00:00,-34.44,-72.04,16.3,5.2,"65 km WNW of Santa Cruz, Chile",earthquake,2010,March
2010-03-19 08:54:44+00:00,-35.541,-73.475,14.4,5.5,"99 km WSW of Constitución, Chile",earthquake,2010,March
2010-03-18 19:49:36+00:00,-21.787,-68.64,144.6,5.0,"79 km NNE of Calama, Chile",earthquake,2010,March
2010-03-18 09:32:21+00:00,-44.179,-72.832,4.4,5.2,"41 km WSW of La Junta, Chile",earthquake,2010,March
2010-03-18 03:18:22+00:00,-34.361,-72.008,35.0,5.1,"66 km WNW of Santa Cruz, Chile",earthquake,2010,March
2010-03-17 20:27:04+00:00,-42.5,-83.5,10.0,5.0,West Chile Rise,earthquake,2010,March
2010-03-10 02:41:48+00:00,-36.981,-72.718,32.2,5.2,"19 km NW of Yumbel, Chile",earthquake,2010,March
2010-03-09 21:28:08+00:00,-59.25,149.25,10.0,5.0,west of Macquarie Island,earthquake,2010,March
2010-03-01 21:51:01+00:00,-33.898,-71.424,45.0,5.0,"30 km SW of Melipilla, Chile",earthquake,2010,March
2010-04-29 13:40:13+00:00,-36.852,-73.176,33.9,5.0,"11 km WSW of Concepción, Chile",earthquake,2010,April
2010-04-20 00:17:08+00:00,-30.794,121.406,0.0,5.2,"5 km WSW of Somerville, Australia",earthquake,2010,April
2010-04-06 22:54:06+00:00,2.346,97.17,35.0,5.3,"69 km W of Singkil, Indonesia",earthquake,2010,April
2010-04-01 15:46:51+00:00,-61.203,153.875,10.0,5.6,Balleny Islands region,earthquake,2010,April
2010-05-29 18:02:32+00:00,-19.372,169.196,140.1,5.0,"20 km NNW of Isangel, Vanuatu",earthquake,2010,May
2010-05-27 22:20:13+00:00,-37.339,-74.257,28.4,5.2,"61 km WNW of Lebu, Chile",earthquake,2010,May
2010-05-21 18:52:06+00:00,-34.64,-71.969,7.3,5.3,"55 km W of Santa Cruz, Chile",earthquake,2010,May
2010-05-21 15:56:32+00:00,-39.75,-91.75,10.0,5.0,West Chile Rise,earthquake,2010,May
2010-05-16 05:16:10+00:00,18.4,-67.07,113.0,5.8,"4 km E of Moca, Puerto Rico",earthquake,2010,May
2010-05-06 09:46:48+00:00,-55.25,-128.25,10.0,5.0,Pacific-Antarctic Ridge,earthquake,2010,May
2010-05-05 09:38:23+00:00,-35.949,-103.058,10.0,5.9,southeast of Easter Island,earthquake,2010,May
2010-05-02 21:17:18+00:00,-23.067,169.426,39.6,5.0,"202 km ESE of Vao, New Caledonia",earthquake,2010,May
2010-05-01 16:28:53+00:00,-58.602,-26.362,96.3,5.0,South Sandwich Islands region,earthquake,2010,May
2010-05-01 14:41:05+00:00,-33.19,-72.307,35.3,5.0,"65 km WSW of Valparaíso, Chile",earthquake,2010,May
2010-06-28 00:59:47+00:00,-37.91,-75.038,28.2,5.6,"126 km WSW of Lebu, Chile",earthquake,2010,June
2010-06-15 00:31:18+00:00,24.04,121.62,16.7,5.3,"7 km NNE of Hualien City, Taiwan",earthquake,2010,June
2010-06-12 03:51:53+00:00,-28.383,-71.345,34.3,5.2,"61 km WNW of Vallenar, Chile",earthquake,2010,June
2010-06-12 03:49:59+00:00,1.022,120.092,40.2,5.1,"214 km N of Palu, Indonesia",earthquake,2010,June
2010-06-06 18:33:44+00:00,-57.25,-141.75,10.0,5.3,Pacific-Antarctic Ridge,earthquake,2010,June
2010-06-03 20:47:05+00:00,33.3,96.087,10.0,5.1,"261 km NNW of Qamdo, China",earthquake,2010,June
2010-07-30 12:10:54+00:00,-37.425,-73.642,15.9,5.1,"20 km N of Lebu, Chile",earthquake,2010,July
2010-07-24 21:46:36+00:00,-34.007,-72.308,23.5,5.2,"79 km SW of San Antonio, Chile",earthquake,2010,July
2010-07-24 19:17:56+00:00,-12.548,114.522,10.0,5.0,northwest of Australia,earthquake,2010,July
2010-07-20 11:06:08+00:00,-55.5,-128.5,10.0,5.0,Pacific-Antarctic Ridge,earthquake,2010,July
2010-07-18 22:59:04+00:00,-37.28,-73.844,18.3,5.0,"40 km NNW of Lebu, Chile",earthquake,2010,July
2010-07-18 03:29:37+00:00,-41.947,-73.838,45.0,5.0,"8 km SSW of Ancud, Chile",earthquake,2010,July
2010-07-15 01:02:02+00:00,-38.133,-74.169,27.2,5.0,"73 km SW of Lebu, Chile",earthquake,2010,July
2010-07-15 00:36:02+00:00,-34.153,-72.303,8.8,5.4,"89 km SW of San Antonio, Chile",earthquake,2010,July
2010-07-03 20:23:04+00:00,-3.5,149.5,10.0,5.0,"176 km SW of Kavieng, Papua New Guinea",earthquake,2010,July
2010-07-03 00:37:28+00:00,-9.75,66.25,10.0,5.1,Mid-Indian Ridge,earthquake,2010,July
2010-07-03 00:05:06+00:00,-34.775,-71.638,54.8,5.1,"29 km WSW of Santa Cruz, Chile",earthquake,2010,July
2010-07-02 20:07:16+00:00,11.779,143.106,16.7,5.0,"236 km SW of Merizo Village, Guam",earthquake,2010,July
2010-08-25 12:02:37+00:00,-22.704,-69.184,76.9,5.1,"38 km SW of Calama, Chile",earthquake,2010,August
2010-08-25 02:35:02+00:00,-21.172,-68.912,122.5,5.1,"142 km N of Calama, Chile",earthquake,2010,August
2010-08-22 10:22:58+00:00,37.24,19.95,24.0,5.5,"94 km SW of Lithakiá, Greece",earthquake,2010,August
2010-08-22 03:49:58+00:00,-36.532,-73.718,19.1,5.0,"57 km WNW of Talcahuano, Chile",earthquake,2010,August
2010-08-16 19:35:49+00:00,-20.799,-178.826,603.2,6.2,Fiji region,earthquake,2010,August
2010-08-10 06:01:02+00:00,-17.428,167.706,35.0,5.0,"72 km WNW of Port-Vila, Vanuatu",earthquake,2010,August
2010-08-09 12:13:43+00:00,-38.717,-73.149,38.7,5.0,"1 km ESE of Carahue, Chile",earthquake,2010,August
2010-08-04 10:07:12+00:00,-21.842,-175.039,35.0,5.5,"57 km S of ‘Ohonua, Tonga",earthquake,2010,August
2010-08-03 05:29:18+00:00,-19.932,-70.334,33.3,5.1,"36 km NNW of Iquique, Chile",earthquake,2010,August
2010-08-02 00:07:36+00:00,-54.25,-2.75,10.0,5.0,southern Mid-Atlantic Ridge,earthquake,2010,August
2010-09-29 16:29:49+00:00,-34.804,-71.795,51.0,5.0,"43 km WSW of Santa Cruz, Chile",earthquake,2010,September
2010-09-28 01:48:15+00:00,-29.344,-71.175,64.7,5.0,"62 km N of La Serena, Chile",earthquake,2010,September
2010-09-24 14:55:45+00:00,29.973,139.89,47.6,5.0,"Izu Islands, Japan region",earthquake,2010,September
2010-09-21 14:42:08+00:00,15.461,-95.317,28.1,5.3,"67 km S of El Carrizal, Mexico",earthquake,2010,September
2010-09-20 03:25:29+00:00,-28.085,-66.515,188.0,5.1,"44 km NW of Pomán, Argentina",earthquake,2010,September
2010-09-14 03:37:05+00:00,-37.522,-74.392,13.3,5.1,"65 km W of Lebu, Chile",earthquake,2010,September
2010-09-12 21:08:42+00:00,-29.43,-71.795,60.0,5.2,"72 km NW of Coquimbo, Chile",earthquake,2010,September
2010-09-10 02:40:24+00:00,-62.25,154.25,10.0,5.0,Balleny Islands region,earthquake,2010,September
2010-09-09 03:41:31+00:00,11.154,139.759,33.3,5.2,"174 km NNW of Fais, Micronesia",earthquake,2010,September
2010-09-06 03:20:46+00:00,-37.785,-73.423,39.3,5.0,"2 km NW of Cañete, Chile",earthquake,2010,September
2010-10-29 14:11:51+00:00,-29.454,-71.736,42.4,5.2,"67 km NW of Coquimbo, Chile",earthquake,2010,October
2010-10-23 01:38:14+00:00,-29.593,-71.112,44.0,5.6,"36 km NNE of La Serena, Chile",earthquake,2010,October
2010-10-19 11:16:40+00:00,-23.75,-115.25,10.0,5.0,southern East Pacific Rise,earthquake,2010,October
2010-10-13 19:20:16+00:00,-41.5,-91.5,10.0,5.1,southeast of Easter Island,earthquake,2010,October
2010-11-29 18:47:12+00:00,1.25,-28.75,10.0,5.0,central Mid-Atlantic Ridge,earthquake,2010,November
2010-11-28 08:19:45+00:00,-34.672,-72.043,41.9,5.3,"62 km W of Santa Cruz, Chile",earthquake,2010,November
2010-11-25 04:54:46+00:00,-25.06,-69.793,28.7,5.0,"79 km ENE of Taltal, Chile",earthquake,2010,November
2010-11-21 11:32:04+00:00,51.199,150.858,480.0,5.0,Sea of Okhotsk,earthquake,2010,November
2010-11-10 01:23:31+00:00,-36.438,-73.362,7.0,5.0,"38 km NW of Talcahuano, Chile",earthquake,2010,November
2010-11-03 02:51:27+00:00,40.423,26.333,15.3,5.3,"26 km N of Eceabat, Turkey",earthquake,2010,November
2010-12-28 15:02:42+00:00,-57.422,-24.434,39.7,5.2,South Sandwich Islands region,earthquake,2010,December
2010-12-26 23:32:11+00:00,-19.8,167.756,9.1,5.0,"133 km NNE of Wé, New Caledonia",earthquake,2010,December
2010-12-25 13:16:37+00:00,-19.702,167.947,16.0,7.3,"141 km W of Isangel, Vanuatu",earthquake,2010,December
2010-12-24 18:44:57+00:00,11.53,-86.857,66.2,5.0,"46 km SW of Masachapa, Nicaragua",earthquake,2010,December
2010-12-22 06:08:56+00:00,-20.75,173.75,10.0,5.1,Vanuatu region,earthquake,2010,December
2010-12-19 22:25:05+00:00,18.521,145.672,168.6,5.1,"Pagan region, Northern Mariana Islands",earthquake,2010,December
2010-12-18 22:24:18+00:00,-14.131,-173.306,30.7,5.9,"98 km SW of Asau, Samoa",earthquake,2010,December
2010-12-04 20:02:41+00:00,52.051,-169.564,36.0,5.1,"109 km SSW of Nikolski, Alaska",earthquake,2010,December
2011-01-29 18:01:02+00:00,19.683,-109.178,10.0,5.0,Revilla Gigedo Islands region,earthquake,2011,January
2011-01-23 22:13:48+00:00,26.762,143.862,15.0,5.0,"Bonin Islands, Japan region",earthquake,2011,January
2011-01-21 15:36:09+00:00,-33.967,-72.243,11.6,5.0,"71 km SW of San Antonio, Chile",earthquake,2011,January
2011-01-19 21:22:30+00:00,-33.9,-72.355,24.6,5.0,"77 km WSW of San Antonio, Chile",earthquake,2011,January
2011-01-19 05:20:00+00:00,-33.96,-72.453,12.9,5.3,"88 km WSW of San Antonio, Chile",earthquake,2011,January
2011-01-18 21:30:47+00:00,-19.201,-69.397,102.7,5.3,"124 km SE of Arica, Chile",earthquake,2011,January
2011-01-17 23:29:49+00:00,-30.321,-71.508,65.0,5.0,"42 km NW of Ovalle, Chile",earthquake,2011,January
2011-01-07 14:05:37+00:00,-35.842,-73.587,37.9,5.1,"103 km NNW of Tomé, Chile",earthquake,2011,January
2011-01-04 22:59:10+00:00,-29.039,-69.486,110.0,5.3,"128 km WSW of Vinchina, Argentina",earthquake,2011,January
2011-02-24 04:36:48+00:00,-36.274,-73.805,33.0,5.1,"79 km NW of Talcahuano, Chile",earthquake,2011,February
2011-02-20 22:25:49+00:00,-27.898,-66.575,152.0,5.0,"43 km SW of Andalgalá, Argentina",earthquake,2011,February
2011-02-19 06:26:31+00:00,-34.026,-72.234,15.9,5.2,"75 km SW of San Antonio, Chile",earthquake,2011,February
2011-02-13 08:51:34+00:00,-36.565,-73.178,20.7,5.8,"18 km NNW of Talcahuano, Chile",earthquake,2011,February
2011-02-11 21:45:57+00:00,-36.657,-73.442,17.7,5.3,"30 km WNW of Talcahuano, Chile",earthquake,2011,February
2011-02-10 02:12:25+00:00,-27.622,-70.321,61.9,5.2,"28 km S of Copiapó, Chile",earthquake,2011,February
2011-02-01 13:39:47+00:00,10.622,94.109,21.8,5.6,"188 km SE of Port Blair, India",earthquake,2011,February
2011-03-27 05:07:56+00:00,39.927,141.854,72.1,5.0,"31 km NNW of Miyako, Japan",earthquake,2011,March
2011-03-20 17:12:25+00:00,-24.873,-70.204,49.1,5.0,"65 km NNE of Taltal, Chile",earthquake,2011,March
2011-03-19 08:35:01+00:00,-21.984,-68.867,117.4,5.2,"52 km N of Calama, Chile",earthquake,2011,March
2011-03-17 12:33:25+00:00,35.481,140.877,34.3,5.4,"near the east coast of Honshu, Japan",earthquake,2011,March
2011-03-17 11:14:24+00:00,-32.656,-71.763,13.4,5.2,"Near the coast of Valparaiso, Chile",earthquake,2011,March
2011-03-17 00:55:02+00:00,-32.5,-71.61,30.8,5.1,"36 km W of La Ligua, Chile",earthquake,2011,March
2011-03-16 23:40:23+00:00,-32.559,-71.645,33.4,5.0,"40 km WSW of La Ligua, Chile",earthquake,2011,March
2011-03-16 22:36:16+00:00,-32.564,-71.726,32.7,5.5,"48 km WSW of La Ligua, Chile",earthquake,2011,March
2011-03-14 01:57:55+00:00,36.641,142.4,35.0,5.1,"142 km ESE of Iwaki, Japan",earthquake,2011,March
2011-03-12 07:18:55+00:00,39.001,144.675,29.6,5.1,"240 km ESE of Yamada, Japan",earthquake,2011,March
2011-03-11 17:22:56+00:00,36.566,142.428,35.0,5.1,"147 km ESE of Iwaki, Japan",earthquake,2011,March
2011-03-11 16:34:21+00:00,39.621,143.379,35.0,5.0,"123 km E of Miyako, Japan",earthquake,2011,March
2011-03-11 16:11:30+00:00,39.464,143.465,35.0,5.5,"130 km E of Yamada, Japan",earthquake,2011,March
2011-03-11 08:01:57+00:00,36.936,142.7,19.3,5.9,"162 km E of Iwaki, Japan",earthquake,2011,March
2011-03-11 07:03:00+00:00,37.924,142.802,19.1,5.6,"142 km ESE of Ishinomaki, Japan",earthquake,2011,March
2011-03-09 13:24:06+00:00,-27.54,-69.09,101.0,5.2,"Atacama, Chile",earthquake,2011,March
2011-03-03 07:58:53+00:00,-37.337,-73.855,18.0,5.2,"34 km NNW of Lebu, Chile",earthquake,2011,March
2011-04-29 07:31:50+00:00,-34.057,-72.278,28.5,5.0,"80 km SW of San Antonio, Chile",earthquake,2011,April
2011-04-27 04:57:32+00:00,-33.948,-72.502,24.2,5.1,"91 km WSW of San Antonio, Chile",earthquake,2011,April
2011-04-22 05:12:48+00:00,-37.905,-73.903,19.2,5.6,"39 km SW of Lebu, Chile",earthquake,2011,April
2011-04-19 00:57:27+00:00,-33.42,-72.426,45.2,5.1,"77 km WNW of Cartagena, Chile",earthquake,2011,April
2011-04-16 05:31:18+00:00,-20.085,147.764,7.0,5.0,"Queensland, Australia",earthquake,2011,April
2011-04-10 20:24:22+00:00,-36.19,-73.767,23.8,5.2,"83 km NW of Talcahuano, Chile",earthquake,2011,April
2011-05-19 17:05:11+00:00,-34.754,-71.668,36.5,5.2,"30 km WSW of Santa Cruz, Chile",earthquake,2011,May
2011-05-13 22:47:54+00:00,9.954,-84.313,72.8,5.9,"7 km ESE of Atenas, Costa Rica",earthquake,2011,May
2011-05-10 11:31:46+00:00,-20.165,168.356,10.0,5.2,"119 km SW of Isangel, Vanuatu",earthquake,2011,May
2011-05-10 08:54:50+00:00,38.187,142.138,58.7,5.0,"77 km ESE of Ishinomaki, Japan",earthquake,2011,May
2011-05-07 06:57:31+00:00,-34.017,-72.32,42.0,5.0,"80 km SW of San Antonio, Chile",earthquake,2011,May
2011-05-05 08:45:29+00:00,-0.199,124.483,73.0,5.0,"171 km SSW of Tomohon, Indonesia",earthquake,2011,May
2011-06-29 08:22:13+00:00,-32.237,-71.337,42.6,5.0,"25 km NNW of La Ligua, Chile",earthquake,2011,June
2011-06-29 05:36:46+00:00,-33.906,-72.341,19.7,5.5,"76 km WSW of San Antonio, Chile",earthquake,2011,June
2011-06-26 19:47:00+00:00,30.21,57.63,13.0,5.1,"53 km E of Kerman, Iran",earthquake,2011,June
2011-06-17 03:17:33+00:00,-36.826,-94.24,10.0,5.1,West Chile Rise,earthquake,2011,June
2011-06-10 14:45:25+00:00,-23.975,-69.372,46.5,5.0,"110 km ESE of Antofagasta, Chile",earthquake,2011,June
2011-06-05 10:25:15+00:00,-35.0,-72.187,32.4,5.3,"42 km NNE of Constitución, Chile",earthquake,2011,June
2011-06-04 13:37:42+00:00,-7.74,-74.63,141.0,5.0,"61 km SE of Contamana, Peru",earthquake,2011,June
2011-07-25 11:15:11+00:00,-37.714,-73.728,32.8,5.2,"13 km SSW of Lebu, Chile",earthquake,2011,July
2011-07-23 22:45:21+00:00,-20.205,-70.676,17.0,5.0,"54 km W of Iquique, Chile",earthquake,2011,July
2011-07-15 14:55:31+00:00,-21.173,-68.775,125.1,5.4,"142 km N of Calama, Chile",earthquake,2011,July
2011-07-13 02:01:53+00:00,-36.336,-73.604,32.4,5.0,"61 km NW of Talcahuano, Chile",earthquake,2011,July
2011-07-08 20:10:16+00:00,-19.23,167.918,35.0,5.0,Vanuatu region,earthquake,2011,July
2011-08-28 04:30:32+00:00,-33.274,-72.296,25.1,5.3,"67 km WSW of Valparaíso, Chile",earthquake,2011,August
2011-08-06 13:22:34+00:00,-35.884,-73.334,31.9,5.5,"83 km WNW of Quirihue, Chile",earthquake,2011,August
2011-08-05 01:13:27+00:00,-10.714,165.004,43.7,5.2,"86 km W of Lata, Solomon Islands",earthquake,2011,August
2011-09-27 19:53:14+00:00,-22.68,172.306,10.0,5.0,southeast of the Loyalty Islands,earthquake,2011,September
2011-09-14 18:10:09+00:00,53.107,172.984,15.0,6.0,"32 km NNW of Attu Station, Alaska",earthquake,2011,September
2011-09-14 07:03:51+00:00,-32.696,-71.797,37.0,5.8,"40 km NNW of Valparaíso, Chile",earthquake,2011,September
2011-09-13 04:49:35+00:00,5.617,-77.471,10.0,5.7,near the west coast of Colombia,earthquake,2011,September
2011-09-10 03:17:05+00:00,-34.162,-72.321,23.2,5.0,"91 km SW of San Antonio, Chile",earthquake,2011,September
2011-09-09 02:33:53+00:00,-22.423,-68.906,99.0,5.4,"4 km NNE of Calama, Chile",earthquake,2011,September
2011-09-07 11:21:50+00:00,-33.3,-72.17,19.2,5.2,"58 km WSW of Valparaíso, Chile",earthquake,2011,September
2011-10-30 18:53:43+00:00,-25.741,-70.959,47.1,5.7,"60 km SW of Taltal, Chile",earthquake,2011,October
2011-10-30 03:23:46+00:00,25.372,122.866,224.2,5.7,"101 km N of Yonakuni, Japan",earthquake,2011,October
2011-10-23 10:56:49+00:00,38.814,43.446,5.0,5.6,"24 km SSE of Erci?, Turkey",earthquake,2011,October
2011-11-24 23:18:41+00:00,-2.29,140.12,10.0,5.0,"66 km WNW of Abepura, Indonesia",earthquake,2011,November
2011-11-23 23:02:41+00:00,50.45,-130.13,10.0,5.0,"216 km W of Port McNeill, Canada",earthquake,2011,November
2011-11-23 01:43:47+00:00,-22.815,-68.41,151.9,5.1,"23 km WNW of San Pedro de Atacama, Chile",earthquake,2011,November
2011-11-22 07:41:32+00:00,-34.762,-71.807,41.4,5.1,"42 km WSW of Santa Cruz, Chile",earthquake,2011,November
2011-11-15 10:20:09+00:00,-24.239,-64.351,5.0,5.2,"29 km S of Palma Sola, Argentina",earthquake,2011,November
2011-11-11 08:08:47+00:00,-38.035,-73.103,33.8,5.2,"36 km SE of Cañete, Chile",earthquake,2011,November
2011-11-06 03:53:10+00:00,35.532,-96.765,5.2,5.7,"8 km NW of Prague, Oklahoma",earthquake,2011,November
2011-11-03 01:51:40+00:00,-31.396,-71.965,26.3,5.0,"80 km WNW of Illapel, Chile",earthquake,2011,November
2011-12-05 19:10:00+00:00,-21.51,114.42,15.0,5.2,"55 km NNE of Exmouth, Australia",earthquake,2011,December
2012-01-27 14:53:13+00:00,44.48,10.03,60.0,5.0,"4 km SE of Berceto, Italy",earthquake,2012,January
2012-01-27 01:33:24+00:00,36.044,25.064,5.2,5.3,"48 km SW of Emporeío, Greece",earthquake,2012,January
2012-01-23 17:22:07+00:00,-36.424,-73.486,7.1,5.0,"46 km NW of Talcahuano, Chile",earthquake,2012,January
2012-01-22 11:24:09+00:00,-28.682,-71.03,58.8,5.0,"28 km WSW of Vallenar, Chile",earthquake,2012,January
2012-01-19 04:06:42+00:00,-10.979,165.477,46.8,5.1,"44 km SW of Lata, Solomon Islands",earthquake,2012,January
2012-01-17 23:23:23+00:00,-31.728,-71.615,34.3,5.3,"43 km WSW of Illapel, Chile",earthquake,2012,January
2012-01-09 21:30:51+00:00,-32.573,-71.594,21.4,5.2,"36 km WSW of La Ligua, Chile",earthquake,2012,January
2012-01-07 21:30:11+00:00,36.063,142.073,31.6,5.0,"117 km ENE of Hasaki, Japan",earthquake,2012,January
2012-02-11 02:58:17+00:00,-37.456,-73.884,20.2,5.6,"26 km NW of Lebu, Chile",earthquake,2012,February
2012-02-04 19:29:15+00:00,11.937,125.719,6.4,5.4,"28 km ESE of Dolores, Philippines",earthquake,2012,February
2012-02-03 04:33:09+00:00,-17.463,167.187,25.2,5.7,"123 km WNW of Port-Vila, Vanuatu",earthquake,2012,February
2012-03-25 22:37:06+00:00,-35.2,-72.217,40.7,7.1,"23 km NE of Constitución, Chile",earthquake,2012,March
2012-03-24 07:28:33+00:00,-33.052,-71.063,68.8,5.0,"19 km ESE of Limache, Chile",earthquake,2012,March
2012-03-23 09:25:14+00:00,-26.163,131.955,7.0,5.3,"140 km SE of Yulara, Australia",earthquake,2012,March
2012-03-21 02:54:40+00:00,16.46,-98.4,15.0,5.0,"2 km SE of Cuajinicuilapa, Mexico",earthquake,2012,March
2012-03-10 02:26:57+00:00,-19.738,-69.25,101.0,5.3,"107 km ENE of Iquique, Chile",earthquake,2012,March
2012-03-03 22:12:55+00:00,-35.749,-72.8,13.1,5.0,"49 km WNW of Cauquenes, Chile",earthquake,2012,March
2012-04-17 07:13:49+00:00,-5.462,147.117,198.0,6.8,"140 km N of Lae, Papua New Guinea",earthquake,2012,April
2012-04-14 19:31:50+00:00,-6.777,105.444,68.1,5.3,"61 km SW of Labuan, Indonesia",earthquake,2012,April
2012-04-12 07:01:44+00:00,1.983,93.9,10.0,5.0,"281 km WSW of Sinabang, Indonesia",earthquake,2012,April
2012-04-12 02:46:49+00:00,1.301,91.754,10.0,5.0,North Indian Ocean,earthquake,2012,April
2012-04-03 07:25:08+00:00,-19.638,-69.093,117.0,5.2,"127 km ENE of Iquique, Chile",earthquake,2012,April
2012-04-03 02:11:03+00:00,-33.847,-72.757,31.6,5.0,"110 km WSW of San Antonio, Chile",earthquake,2012,April
2012-04-01 22:23:48+00:00,16.46,-98.54,20.0,5.3,"5 km NNW of San Nicolás, Mexico",earthquake,2012,April
2012-05-29 10:55:57+00:00,44.888,11.008,6.8,5.5,"2 km NE of San Possidonio, Italy",earthquake,2012,May
2012-05-29 07:00:03+00:00,44.851,11.086,10.2,5.8,"1 km ENE of Medolla, Italy",earthquake,2012,May
2012-05-20 13:18:02+00:00,44.831,11.49,4.7,5.0,"1 km SSW of Vigarano Mainarda, Italy",earthquake,2012,May
2012-05-20 02:03:52+00:00,44.89,11.23,6.3,6.0,"4 km NNE of Massa Finalese, Italy",earthquake,2012,May
2012-06-25 13:05:28+00:00,36.439,28.941,26.4,5.0,"23 km SW of Ölüdeniz, Turkey",earthquake,2012,June
2012-06-19 10:53:29+00:00,-38.304,146.2,10.0,5.2,"11 km NNE of Mirboo North, Australia",earthquake,2012,June
2012-06-07 19:25:25+00:00,-36.036,-71.075,5.8,5.0,"48 km SE of Colbún, Chile",earthquake,2012,June
2012-06-05 11:01:20+00:00,5.482,94.672,54.4,5.3,"73 km W of Banda Aceh, Indonesia",earthquake,2012,June
2012-06-03 19:20:43+00:00,44.9,10.94,9.0,5.1,"3 km ENE of Novi di Modena, Italy",earthquake,2012,June
2012-07-11 00:16:10+00:00,-8.442,156.275,10.0,5.3,"72 km WSW of Gizo, Solomon Islands",earthquake,2012,July
2012-07-06 06:16:47+00:00,-42.646,-74.015,32.0,5.0,"19 km W of Chonchi, Chile",earthquake,2012,July
2012-07-01 02:49:46+00:00,31.841,51.02,6.6,5.0,"28 km WSW of Bor?jen, Iran",earthquake,2012,July
2012-08-27 00:39:55+00:00,-23.739,-69.414,99.9,5.0,"100 km E of Antofagasta, Chile",earthquake,2012,August
2012-08-21 17:39:38+00:00,-0.172,92.056,15.1,5.6,"southwest of Sumatra, Indonesia",earthquake,2012,August
2012-08-14 14:02:25+00:00,38.45,46.79,6.0,5.1,"24 km W of Ahar, Iran",earthquake,2012,August
2012-08-11 22:24:02+00:00,38.482,46.759,4.0,5.1,"27 km W of Ahar, Iran",earthquake,2012,August
2012-08-11 12:30:12+00:00,38.44,46.78,4.0,5.0,"25 km W of Ahar, Iran",earthquake,2012,August
2012-08-07 00:39:02+00:00,-27.801,-70.803,67.6,5.2,"66 km SW of Copiapó, Chile",earthquake,2012,August
2012-09-22 12:29:58+00:00,16.262,-98.281,6.4,5.4,"6 km SSW of El Ciruelo, Mexico",earthquake,2012,September
2012-09-11 06:35:38+00:00,-31.875,-68.35,124.0,5.1,"23 km S of Nueve de Julio, Argentina",earthquake,2012,September
2012-09-04 06:43:01+00:00,10.666,126.778,32.7,5.3,"108 km NE of Santa Monica, Philippines",earthquake,2012,September
2012-10-30 14:10:59+00:00,52.299,-132.227,10.0,5.1,"257 km SSW of Prince Rupert, Canada",earthquake,2012,October
2012-10-30 02:55:08+00:00,52.222,-132.117,19.2,5.3,"261 km SSW of Prince Rupert, Canada",earthquake,2012,October
2012-10-29 11:07:15+00:00,51.952,-131.182,10.0,5.0,"269 km SSW of Prince Rupert, Canada",earthquake,2012,October
2012-10-28 11:53:18+00:00,52.36,-132.371,20.0,5.1,"256 km SSW of Prince Rupert, Canada",earthquake,2012,October
2012-10-28 10:45:48+00:00,52.482,-132.517,25.0,5.1,"250 km SW of Prince Rupert, Canada",earthquake,2012,October
2012-10-25 23:05:24+00:00,39.88,16.01,6.0,5.3,"2 km SE of Mormanno, Italy",earthquake,2012,October
2012-10-25 10:09:45+00:00,0.69,124.55,174.2,5.0,"74 km SSW of Tomohon, Indonesia",earthquake,2012,October
